time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2014-03-22,0.016778577,6.269179346,0,363.6748663,0.495094615,1.108926204,0.075869993,31.77337556,95.32012668,12.70935022,1.082866184,0.108519914,0.900809229,0.075869993,8.141774841
2014-03-23,0.018873643,6.431749789,0,362.1853713,0.495474288,1.115775519,0.075653634,31.75506237,95.26518712,12.70202495,1.082007233,0.108282435,0.898888282,0.075653634,8.126815292
2014-03-24,0.020968709,6.594320231,0,360.7063481,0.495853962,1.122624834,0.075437274,31.73674919,95.21024757,12.69469968,1.081148282,0.108044957,0.896967335,0.075437274,8.111855742
2014-03-25,0.023063774,6.756890673,0,359.2377037,0.496233636,1.129474149,0.075220915,31.71843601,95.15530802,12.6873744,1.080289331,0.107807478,0.895046387,0.075220915,8.096896193
2014-03-26,0.02515884,6.919461116,0,357.7793457,0.49661331,1.136323464,0.075004556,31.70012282,95.10036846,12.68004913,1.07943038,0.10757,0.89312544,0.075004556,8.081936643
2014-03-27,0.027253906,7.082031558,0,356.3311828,0.496992984,1.143172779,0.074788197,31.68180964,95.04542891,12.67272385,1.078571429,0.107332521,0.891204493,0.074788197,8.066977094
2014-03-28,0.029348971,7.244602001,0,354.8931244,0.497372657,1.150022095,0.074571837,31.66349645,94.99048935,12.66539858,1.077712477,0.107095043,0.889283545,0.074571837,8.052017545
2014-03-29,0.031444037,7.407172443,0,353.4650809,0.497752331,1.15687141,0.074355478,31.64518327,94.9355498,12.65807331,1.076853526,0.106857564,0.887362598,0.074355478,8.037057995
2014-03-30,0.033539103,7.569742885,0,352.0469632,0.498132005,1.163720725,0.074139119,31.62687008,94.88061024,12.65074803,1.075994575,0.106620086,0.885441651,0.074139119,8.022098446
2014-03-31,0.035634168,7.732313328,0,350.6386833,0.498511679,1.17057004,0.073922759,31.6085569,94.82567069,12.64342276,1.075135624,0.106382607,0.883520704,0.073922759,8.007138896
2014-04-01,0.037729234,7.89488377,0,349.2401539,0.498891353,1.177419355,0.0737064,31.59024371,94.77073114,12.63609748,1.074276673,0.106145128,0.881599756,0.0737064,7.992179347
2014-04-02,0.0398243,8.057454212,0,347.8512885,0.506810263,1.149769585,0.0737064,31.57193053,94.71579158,12.62877221,1.073417722,0.10590765,0.87946245,0.0737064,8.004179646
2014-04-03,0.041919365,8.220024655,0,346.4720013,0.514729173,1.122119816,0.0737064,31.55361734,94.66085203,12.62144694,1.07255877,0.105670171,0.877325143,0.0737064,8.016179944
2014-04-04,0.044014431,8.382595097,0,345.1022074,0.522648084,1.094470046,0.0737064,31.53530416,94.60591247,12.61412166,1.071699819,0.105432693,0.875187837,0.0737064,8.028180243
2014-04-05,0.046109497,8.54516554,0,343.7418226,0.530566994,1.066820276,0.0737064,31.51699097,94.55097292,12.60679639,1.070840868,0.105195214,0.87305053,0.0737064,8.040180541
2014-04-06,0.048204562,8.707735982,0,342.3907636,0.538485904,1.039170507,0.0737064,31.49867779,94.49603336,12.59947112,1.069981917,0.104957736,0.870913223,0.0737064,8.05218084
2014-04-07,0.050299628,8.870306424,0,341.0489477,0.546404815,1.011520737,0.0737064,31.4803646,94.44109381,12.59214584,1.069122966,0.104720257,0.868775917,0.0737064,8.064181139
2014-04-08,0.052394694,9.032876867,0,339.716293,0.554323725,0.983870968,0.0737064,31.46205142,94.38615426,12.58482057,1.068264014,0.104482779,0.86663861,0.0737064,8.076181437
2014-04-09,0.054489759,9.195447309,0,338.3927183,0.540465632,0.953629032,0.072390214,31.44373823,94.3312147,12.57749529,1.067405063,0.1042453,0.865817489,0.072390214,8.112550905
2014-04-10,0.056584825,9.358017751,0,337.0781433,0.526607539,0.923387097,0.071074029,31.42542505,94.27627515,12.57017002,1.066546112,0.104007822,0.864996369,0.071074029,8.148920373
2014-04-11,0.058679891,9.520588194,0,335.7724883,0.512749446,0.893145161,0.069757843,31.40711186,94.22133559,12.56284475,1.065687161,0.103770343,0.864175248,0.069757843,8.185289841
2014-04-12,0.060774956,9.683158636,0,334.4756744,0.498891353,0.862903226,0.068441657,31.38879868,94.16639604,12.55551947,1.06482821,0.103532865,0.863354127,0.068441657,8.22165931
2014-04-13,0.062870022,9.845729079,0,333.1876232,0.485033259,0.83266129,0.067125471,31.37048549,94.11145648,12.5481942,1.063969259,0.103295386,0.862533006,0.067125471,8.258028778
2014-04-14,0.064965088,10.00829952,0,331.9082573,0.471175166,0.802419355,0.065809286,31.35217231,94.05651693,12.54086892,1.063110307,0.103057908,0.861711885,0.065809286,8.294398246
2014-04-15,0.067060154,10.17086996,0,330.6374999,0.457317073,0.772177419,0.0644931,31.33385913,94.00157738,12.53354365,1.062251356,0.102820429,0.860890764,0.0644931,8.330767714
2014-04-16,0.069155219,10.33344041,0,329.3752748,0.44345898,0.741935484,0.063176914,31.31554594,93.94663782,12.52621838,1.061392405,0.102582951,0.860069643,0.063176914,8.367137182
2014-04-17,0.071250285,10.49601085,0,328.1215067,0.465631929,0.716129032,0.063176914,31.29723276,93.89169827,12.5188931,1.060533454,0.102345472,0.857932337,0.063176914,8.363040124
2014-04-18,0.073345351,10.65858129,0,326.8761208,0.487804878,0.690322581,0.063176914,31.27891957,93.83675871,12.51156783,1.059674503,0.102107994,0.85579503,0.063176914,8.358943066
2014-04-19,0.075440416,10.82115173,0,325.639043,0.509977827,0.664516129,0.063176914,31.26060639,93.78181916,12.50424255,1.058815552,0.101870515,0.853657724,0.063176914,8.354846008
2014-04-20,0.077535482,10.98372218,0,324.4101999,0.532150776,0.638709677,0.063176914,31.2422932,93.7268796,12.49691728,1.0579566,0.101633037,0.851520417,0.063176914,8.35074895
2014-04-21,0.079630548,11.14629262,0,323.1895189,0.554323725,0.612903226,0.063176914,31.22398002,93.67194005,12.48959201,1.057097649,0.101395558,0.84938311,0.063176914,8.346651892
2014-04-22,0.081725613,11.30886306,0,321.9769278,0.585999366,0.640552995,0.067689551,36.87403354,110.6221006,14.74961342,1.056238698,0.10115808,0.842733167,0.067689551,8.27959592
2014-04-23,0.083820679,11.4714335,0,320.7723553,0.617675008,0.668202765,0.072202188,42.52408707,127.5722612,17.00963483,1.055379747,0.100920601,0.836083224,0.072202188,8.212539949
2014-04-24,0.085915745,11.63400394,0,319.5757306,0.649350649,0.695852535,0.076714825,48.1741406,144.5224218,19.26965624,1.054520796,0.100683123,0.829433281,0.076714825,8.145483977
2014-04-25,0.08801081,11.79657439,0,318.3869836,0.681026291,0.723502304,0.081227461,53.82419412,161.4725824,21.52967765,1.053661844,0.100445644,0.822783337,0.081227461,8.078428005
2014-04-26,0.090105876,11.95914483,0,317.2060448,0.712701932,0.751152074,0.085740098,59.47424765,178.422743,23.78969906,1.052802893,0.100208166,0.816133394,0.085740098,8.011372034
2014-04-27,0.092200942,12.12171527,0,316.0328453,0.744377574,0.778801843,0.090252735,65.12430118,195.3729035,26.04972047,1.051943942,0.099970687,0.809483451,0.090252735,7.944316062
2014-04-28,0.094296007,12.28428571,0,314.867317,0.776053215,0.806451613,0.094765371,70.7743547,212.3230641,28.30974188,1.051084991,0.099733209,0.802833507,0.094765371,7.877260091
2014-04-29,0.098083329,11.99645833,0,316.9360878,0.783972125,0.721198157,0.084235886,66.61115737,199.8334721,26.64446295,1.05022604,0.09949573,0.811225686,0.084235886,7.946864076
2014-04-30,0.099088807,12.68052083,0,312.0582752,0.791891036,0.6359447,0.0737064,62.44796003,187.3438801,24.97918401,1.049367089,0.099258252,0.819617866,0.0737064,8.016468061
2014-05-01,0.099556319,13.34791667,0,307.4263349,0.799809946,0.550691244,0.063176914,58.2847627,174.8542881,23.31390508,1.048508137,0.099020773,0.828010045,0.063176914,8.086072046
2014-05-02,0.09451099,13.04666667,0,309.5018661,0.807728857,0.465437788,0.052647429,54.12156536,162.3646961,21.64862614,1.047649186,0.098783295,0.836402224,0.052647429,8.155676032
2014-05-03,0.093451683,13.29229167,0,307.8077092,0.815647767,0.380184332,0.042117943,49.95836803,149.8751041,19.98334721,1.046790235,0.098545816,0.844794403,0.042117943,8.225280017
2014-05-04,0.093644308,13.66979167,0,305.2359223,0.823566677,0.294930876,0.031588457,45.79517069,137.3855121,18.31806828,1.045931284,0.098308338,0.853186582,0.031588457,8.294884002
2014-05-05,0.092695787,13.63166667,0,305.4939166,0.831485588,0.209677419,0.021058971,41.63197336,124.8959201,16.65278934,1.045072333,0.098070859,0.861578761,0.021058971,8.364487988
2014-05-06,0.094312507,14.01635417,0,302.908398,0.752296484,0.209677419,0.019554759,41.63197336,124.8959201,16.65278934,1.044213382,0.097833381,0.860945667,0.019554759,8.435946531
2014-05-07,0.095458411,14.53489583,0,299.4844047,0.67310738,0.209677419,0.018050547,41.63197336,124.8959201,16.65278934,1.04335443,0.097595902,0.860312573,0.018050547,8.507405074
2014-05-08,0.096321147,14.95635417,0,296.7519812,0.593918277,0.209677419,0.016546335,41.63197336,124.8959201,16.65278934,1.042495479,0.097358424,0.859679478,0.016546335,8.578863617
2014-05-09,0.096239804,15.01770833,0,296.3579156,0.514729173,0.209677419,0.015042122,41.63197336,124.8959201,16.65278934,1.041636528,0.097120945,0.859046384,0.015042122,8.65032216
2014-05-10,0.095420443,14.80697917,0,297.7153094,0.43554007,0.209677419,0.01353791,41.63197336,124.8959201,16.65278934,1.040777577,0.096883467,0.85841329,0.01353791,8.721780703
2014-05-11,0.094460332,15.15083333,0,295.5060861,0.356350966,0.209677419,0.012033698,41.63197336,124.8959201,16.65278934,1.039918626,0.096645988,0.857780195,0.012033698,8.793239246
2014-05-12,0.094829674,15.51572917,0,293.1934973,0.277161863,0.209677419,0.010529486,41.63197336,124.8959201,16.65278934,1.039059675,0.09640851,0.857147101,0.010529486,8.864697789
2014-05-13,0.095937067,15.80239583,0,291.3992736,0.324675325,0.211981567,0.015042122,41.33460212,124.0038064,16.53384085,1.038200723,0.096171031,0.850497158,0.015042122,8.807149618
2014-05-14,0.094119086,15.92125,0,290.6611196,0.372188787,0.214285714,0.019554759,41.03723088,123.1116926,16.41489235,1.037341772,0.095933553,0.843847214,0.019554759,8.749601448
2014-05-15,0.107583633,15.5625,0,292.8994164,0.419702249,0.216589862,0.024067396,40.73985964,122.2195789,16.29594386,1.036482821,0.095696074,0.837197271,0.024067396,8.692053278
2014-05-16,0.109170642,14.64864583,0,298.7425218,0.467215711,0.218894009,0.028580033,40.4424884,121.3274652,16.17699536,1.03562387,0.095458596,0.830547328,0.028580033,8.634505108
2014-05-17,0.099316331,14.68520833,0,298.5047556,0.514729173,0.221198157,0.033092669,40.14511716,120.4353515,16.05804687,1.034764919,0.095221117,0.823897384,0.033092669,8.576956938
2014-05-18,0.096993171,15.11614583,0,295.7276201,0.562242635,0.223502304,0.037605306,39.84774593,119.5432378,15.93909837,1.033905967,0.094983639,0.817247441,0.037605306,8.519408767
2014-05-19,0.095979352,15.476875,0,293.438202,0.609756098,0.225806452,0.042117943,39.55037469,118.6511241,15.82014988,1.033047016,0.09474616,0.810597498,0.042117943,8.461860597
2014-05-20,0.095531241,16.1153125,0,289.4630375,0.585999366,0.230414747,0.042117943,39.55037469,118.6511241,15.82014988,1.032188065,0.094508682,0.808460191,0.042117943,8.473278473
2014-05-21,0.096665692,16.83291667,0,285.1084876,0.562242635,0.235023041,0.042117943,39.55037469,118.6511241,15.82014988,1.031329114,0.094271203,0.806322885,0.042117943,8.484696348
2014-05-22,0.096024483,17.1725,0,283.0884583,0.538485904,0.239631336,0.042117943,39.55037469,118.6511241,15.82014988,1.030470163,0.094033725,0.804185578,0.042117943,8.496114224
2014-05-23,0.094572737,16.9240625,0,284.5637768,0.514729173,0.244239631,0.042117943,39.55037469,118.6511241,15.82014988,1.029611212,0.093796246,0.802048271,0.042117943,8.5075321
2014-05-24,0.094021449,16.7678125,0,285.4987094,0.490972442,0.248847926,0.042117943,39.55037469,118.6511241,15.82014988,1.02875226,0.093558768,0.799910965,0.042117943,8.518949975
2014-05-25,0.09397528,17.16572917,0,283.1284848,0.467215711,0.253456221,0.042117943,39.55037469,118.6511241,15.82014988,1.027893309,0.093321289,0.797773658,0.042117943,8.530367851
2014-05-26,0.095430471,17.61875,0,280.4725345,0.44345898,0.258064516,0.042117943,39.55037469,118.6511241,15.82014988,1.027034358,0.093083811,0.795636352,0.042117943,8.541785726
2014-05-27,0.098587636,18.03739583,0,278.0574445,0.475134621,0.278801843,0.043622155,40.14511716,120.4353515,16.05804687,1.026175407,0.092846332,0.791994833,0.043622155,8.481642197
2014-05-28,0.10001713,18.188125,0,277.1969959,0.506810263,0.299539171,0.045126367,40.73985964,122.2195789,16.29594386,1.025316456,0.092608853,0.788353314,0.045126367,8.421498668
2014-05-29,0.098782718,17.88020833,0,278.9598576,0.538485904,0.320276498,0.04663058,41.33460212,124.0038064,16.53384085,1.024457505,0.092371375,0.784711795,0.04663058,8.361355139
2014-05-30,0.099209097,18.09166667,0,277.7470863,0.570161546,0.341013825,0.048134792,41.92934459,125.7880338,16.77173784,1.023598553,0.092133896,0.781070276,0.048134792,8.301211609
2014-05-31,0.099475356,18.08677083,0,277.7750586,0.601837187,0.361751152,0.049639004,42.52408707,127.5722612,17.00963483,1.022739602,0.091896418,0.777428758,0.049639004,8.24106808
2014-06-01,0.098033217,17.88875,0,278.9106855,0.633512829,0.382488479,0.051143216,43.11882955,129.3564886,17.24753182,1.021880651,0.091658939,0.773787239,0.051143216,8.180924551
2014-06-02,0.099486311,18.22666667,0,276.9777413,0.66518847,0.403225806,0.052647429,43.71357202,131.1407161,17.48542881,1.0210217,0.091421461,0.77014572,0.052647429,8.120781022
2014-06-03,0.099987666,18.62977528,0,274.7029832,0.681026291,0.458525346,0.06016849,43.11882955,129.3564886,17.24753182,1.020162749,0.091183982,0.760487352,0.06016849,8.041913101
2014-06-04,0.10256944,19.01958333,0,272.5348075,0.696864111,0.513824885,0.067689551,42.52408707,127.5722612,17.00963483,1.019303797,0.090946504,0.750828984,0.067689551,7.963045181
2014-06-05,0.101206421,19.03822917,0,272.4318618,0.712701932,0.569124424,0.075210612,41.92934459,125.7880338,16.77173784,1.018444846,0.090709025,0.741170616,0.075210612,7.88417726
2014-06-06,0.099013662,18.96666667,0,272.8273443,0.728539753,0.624423963,0.082731674,41.33460212,124.0038064,16.53384085,1.017585895,0.090471547,0.731512249,0.082731674,7.80530934
2014-06-07,0.097493658,19.3865625,0,270.521352,0.744377574,0.679723502,0.090252735,40.73985964,122.2195789,16.29594386,1.016726944,0.090234068,0.721853881,0.090252735,7.72644142
2014-06-08,0.097026224,19.6675,0,268.9978158,0.760215394,0.735023041,0.097773796,40.14511716,120.4353515,16.05804687,1.015867993,0.08999659,0.712195513,0.097773796,7.647573499
2014-06-09,0.096761926,19.97989583,0,267.3215407,0.776053215,0.790322581,0.105294857,39.55037469,118.6511241,15.82014988,1.015009042,0.089759111,0.702537145,0.105294857,7.568705579
2014-06-10,0.097597202,20.38541667,0,265.1731232,0.736458663,0.760368664,0.099278008,39.55037469,118.6511241,15.82014988,1.01415009,0.089521633,0.706416688,0.099278008,7.630523487
2014-06-11,0.101039352,20.380625,0,265.1983297,0.696864111,0.730414747,0.093261159,39.55037469,118.6511241,15.82014988,1.013291139,0.089284154,0.71029623,0.093261159,7.692341395
2014-06-12,0.100151593,20.28927083,0,265.6797124,0.65726956,0.700460829,0.08724431,39.55037469,118.6511241,15.82014988,1.012432188,0.089046676,0.714175772,0.08724431,7.754159303
2014-06-13,0.097761384,20.54604167,0,264.3306163,0.617675008,0.670506912,0.081227461,39.55037469,118.6511241,15.82014988,1.011573237,0.088809197,0.718055315,0.081227461,7.815977212
2014-06-14,0.097341271,20.51,0,264.519247,0.578080456,0.640552995,0.075210612,39.55037469,118.6511241,15.82014988,1.010714286,0.088571719,0.721934857,0.075210612,7.87779512
2014-06-15,0.094917869,20.8290625,0,262.8576413,0.538485904,0.610599078,0.069193763,39.55037469,118.6511241,15.82014988,1.009855335,0.08833424,0.7258144,0.069193763,7.939613028
2014-06-16,0.09562663,21.52020833,0,259.321117,0.498891353,0.580645161,0.063176914,39.55037469,118.6511241,15.82014988,1.008996383,0.088096762,0.729693942,0.063176914,8.001430936
2014-06-17,0.096998189,21.785625,0,257.9853272,0.490972442,0.564516129,0.061672702,39.25300345,117.7590103,15.70120138,1.008137432,0.087859283,0.729060848,0.061672702,8.017748318
2014-06-18,0.097152424,22.02458333,0,256.7930671,0.483053532,0.548387097,0.06016849,38.95563221,116.8668966,15.58225288,1.007278481,0.087621805,0.728427753,0.06016849,8.034065701
2014-06-19,0.096657586,22.1715625,0,256.0645523,0.475134621,0.532258065,0.058664278,38.65826097,115.9747829,15.46330439,1.00641953,0.087384326,0.727794659,0.058664278,8.050383083
2014-06-20,0.097128717,22.13760417,0,256.2325454,0.467215711,0.516129032,0.057160065,38.36088973,115.0826692,15.34435589,1.005560579,0.087146848,0.727161565,0.057160065,8.066700465
2014-06-21,0.096676134,22.12875,0,256.2763792,0.459296801,0.5,0.055655853,38.0635185,114.1905555,15.2254074,1.004701627,0.086909369,0.72652847,0.055655853,8.083017847
2014-06-22,0.093403406,22.195,0,255.9487195,0.45137789,0.483870968,0.054151641,37.76614726,113.2984418,15.1064589,1.003842676,0.086671891,0.725895376,0.054151641,8.099335229
2014-06-23,0.091634775,22.24895833,0,255.6823978,0.44345898,0.467741935,0.052647429,37.46877602,112.4063281,14.98751041,1.002983725,0.086434412,0.725262282,0.052647429,8.115652611
2014-06-24,0.094056543,22.891875,0,252.5463442,0.434220251,0.459677419,0.054402343,38.50957535,115.5287261,15.40383014,1.002124774,0.086196934,0.721370061,0.054402343,8.125225295
2014-06-25,0.096436973,23.4425,0,249.9138141,0.424981523,0.451612903,0.056157257,39.55037469,118.6511241,15.82014988,1.001265823,0.085959455,0.71747784,0.056157257,8.134797979
2014-06-26,0.096288372,23.48875,0,249.6948844,0.415742794,0.443548387,0.057912171,40.59117402,121.7735221,16.23646961,1.000406872,0.085721977,0.713585619,0.057912171,8.144370664
2014-06-27,0.096227181,23.67135417,0,248.8337774,0.406504065,0.435483871,0.059667086,41.63197336,124.8959201,16.65278934,0.99954792,0.085484498,0.709693398,0.059667086,8.153943348
2014-06-28,0.096649746,23.63635417,0,248.9984241,0.397265336,0.427419355,0.061422,42.67277269,128.0183181,17.06910908,0.998688969,0.08524702,0.705801177,0.061422,8.163516032
2014-06-29,0.096543774,22.91895833,0,252.4157223,0.388026608,0.419354839,0.063176914,43.71357202,131.1407161,17.48542881,0.997830018,0.085009541,0.701908956,0.063176914,8.173088717
2014-06-30,0.096520281,23.41104167,0,250.0629179,0.277161863,0.387096774,0.084235886,39.55037469,118.6511241,15.82014988,0.996971067,0.084772063,0.678712678,0.084235886,8.308480965
2014-07-01,0.096674099,24.05989583,0,247.0187058,0.324675325,0.387096774,0.084235886,39.84774593,119.5432378,15.93909837,0.996112116,0.084534584,0.676575372,0.084235886,8.253236943
2014-07-02,0.097689938,24.41989583,0,245.3574773,0.372188787,0.387096774,0.084235886,40.14511716,120.4353515,16.05804687,0.995253165,0.084297106,0.674438065,0.084235886,8.19799292
2014-07-03,0.112178955,23.51697917,0,249.5614235,0.419702249,0.387096774,0.084235886,40.4424884,121.3274652,16.17699536,0.994394213,0.084059627,0.672300759,0.084235886,8.142748897
2014-07-04,0.101822755,22.74208333,0,253.2709355,0.467215711,0.387096774,0.084235886,40.73985964,122.2195789,16.29594386,0.993535262,0.083822149,0.670163452,0.084235886,8.087504875
2014-07-05,0.097928237,22.486875,0,254.5139197,0.514729173,0.387096774,0.084235886,41.03723088,123.1116926,16.41489235,0.992676311,0.08358467,0.668026146,0.084235886,8.032260852
2014-07-06,0.096704909,22.85239583,0,252.7369638,0.562242635,0.387096774,0.084235886,41.33460212,124.0038064,16.53384085,0.99181736,0.083347192,0.665888839,0.084235886,7.977016829
2014-07-07,0.097074084,23.42989583,0,249.9735356,0.609756098,0.387096774,0.084235886,41.63197336,124.8959201,16.65278934,0.990958409,0.083109713,0.663751532,0.084235886,7.921772806
2014-07-08,0.096965742,23.71875,0,248.6111216,0.625593918,0.400921659,0.085740098,41.92934459,125.7880338,16.77173784,0.990099458,0.082872235,0.660110014,0.085740098,7.88437954
2014-07-09,0.097914515,23.51979167,0,249.5481335,0.641431739,0.414746544,0.08724431,42.22671583,126.6801475,16.89068633,0.989240506,0.082634756,0.656468495,0.08724431,7.846986274
2014-07-10,0.09732084,23.4784375,0,249.7436707,0.65726956,0.428571429,0.088748522,42.52408707,127.5722612,17.00963483,0.988381555,0.082397278,0.652826976,0.088748522,7.809593008
2014-07-11,0.097626917,23.48072917,0,249.7328279,0.67310738,0.442396313,0.090252735,42.82145831,128.4643749,17.12858332,0.987522604,0.082159799,0.649185457,0.090252735,7.772199742
2014-07-12,0.096126312,23.94520833,0,247.5520572,0.688945201,0.456221198,0.091756947,43.11882955,129.3564886,17.24753182,0.986663653,0.081922321,0.645543938,0.091756947,7.734806476
2014-07-13,0.095838053,24.13510417,0,246.6700385,0.704783022,0.470046083,0.093261159,43.41620079,130.2486024,17.36648031,0.985804702,0.081684842,0.641902419,0.093261159,7.69741321
2014-07-14,0.095983302,24.35729167,0,245.644966,0.720620843,0.483870968,0.094765371,43.71357202,131.1407161,17.48542881,0.98494575,0.081447364,0.638260901,0.094765371,7.660019944
2014-07-15,0.096159018,23.8721875,0,247.8926872,0.807728857,0.534562212,0.088748522,44.3083145,132.9249435,17.7233258,0.984086799,0.081209885,0.642140443,0.088748522,7.514490125
2014-07-16,0.094420757,23.0546875,0,251.7628895,0.89483687,0.585253456,0.082731674,44.90305698,134.7091709,17.96122279,0.983227848,0.080972407,0.646019985,0.082731674,7.368960306
2014-07-17,0.094164891,22.746875,0,253.2477001,0.981944884,0.6359447,0.076714825,45.49779945,136.4933984,18.19911978,0.982368897,0.080734928,0.649899528,0.076714825,7.223430487
2014-07-18,0.092726681,22.89260417,0,252.5428259,1.069052898,0.686635945,0.070697976,46.09254193,138.2776258,18.43701677,0.981509946,0.08049745,0.65377907,0.070697976,7.077900669
2014-07-19,0.092813134,22.80760417,0,252.9535406,1.156160912,0.737327189,0.064681127,46.68728441,140.0618532,18.67491376,0.980650995,0.080259971,0.657658613,0.064681127,6.93237085
2014-07-20,0.093599462,22.831875,0,252.8361457,1.243268926,0.788018433,0.058664278,47.28202688,141.8460806,18.91281075,0.979792043,0.080022493,0.661538155,0.058664278,6.786841031
2014-07-21,0.093893236,23.081875,0,251.632479,1.33037694,0.838709677,0.052647429,47.87676936,143.6303081,19.15070774,0.978933092,0.079785014,0.665417697,0.052647429,6.641311212
2014-07-22,0.090177226,23.66604167,0,248.8587561,1.203674374,0.797235023,0.055655853,47.28202688,141.8460806,18.91281075,0.978074141,0.079547535,0.660271966,0.055655853,6.801757872
2014-07-23,0.087969598,24.39125,0,245.488951,1.076971809,0.755760369,0.058664278,46.68728441,140.0618532,18.67491376,0.97721519,0.079310057,0.655126235,0.058664278,6.962204532
2014-07-24,0.093212258,23.85208333,0,247.9866135,0.950269243,0.714285714,0.061672702,46.09254193,138.2776258,18.43701677,0.976356239,0.079072578,0.649980504,0.061672702,7.122651191
2014-07-25,0.098736675,23.18625,0,251.1329221,0.823566677,0.67281106,0.064681127,45.49779945,136.4933984,18.19911978,0.975497288,0.0788351,0.644834773,0.064681127,7.283097851
2014-07-26,0.089081194,24.45052083,0,245.2170554,0.696864111,0.631336406,0.067689551,44.90305698,134.7091709,17.96122279,0.974638336,0.078597621,0.639689042,0.067689551,7.44354451
2014-07-27,0.088671084,24.48020833,0,245.0810655,0.570161546,0.589861751,0.070697976,44.3083145,132.9249435,17.7233258,0.973779385,0.078360143,0.634543311,0.070697976,7.60399117
2014-07-28,0.087644065,23.20760417,0,251.0309318,0.44345898,0.548387097,0.0737064,43.71357202,131.1407161,17.48542881,0.972920434,0.078122664,0.62939758,0.0737064,7.764437829
2014-07-29,0.087011108,22.23958333,0,255.7286348,0.490972442,0.546082949,0.076714825,43.71357202,131.1407161,17.48542881,0.972061483,0.077885186,0.624251849,0.076714825,7.711497954
2014-07-30,0.087175282,22.02333333,0,256.7992786,0.538485904,0.543778802,0.079723249,43.71357202,131.1407161,17.48542881,0.971202532,0.077647707,0.619106118,0.079723249,7.658558079
2014-07-31,0.087596574,22.52635417,0,254.3209361,0.585999366,0.541474654,0.082731674,43.71357202,131.1407161,17.48542881,0.97034358,0.077410229,0.613960387,0.082731674,7.605618203
2014-08-01,0.088679171,22.11239583,0,256.3573777,0.633512829,0.539170507,0.085740098,43.71357202,131.1407161,17.48542881,0.969484629,0.07717275,0.608814656,0.085740098,7.552678328
2014-08-02,0.088232699,21.73625,0,258.2328992,0.681026291,0.536866359,0.088748522,43.71357202,131.1407161,17.48542881,0.968625678,0.076935272,0.603668925,0.088748522,7.499738453
2014-08-03,0.088195528,22.12802083,0,256.2799897,0.728539753,0.534562212,0.091756947,43.71357202,131.1407161,17.48542881,0.967766727,0.076697793,0.598523194,0.091756947,7.446798578
2014-08-04,0.086996712,22.61921348,0,253.8680321,0.776053215,0.532258065,0.094765371,43.71357202,131.1407161,17.48542881,0.966907776,0.076460315,0.593377462,0.094765371,7.393858702
2014-08-05,0.086983437,23.4534375,0,249.8620098,0.744377574,0.552995392,0.093261159,44.3083145,132.9249435,17.7233258,0.966048825,0.076222836,0.592744368,0.093261159,7.397066456
2014-08-06,0.087130929,23.60125,0,249.1637523,0.712701932,0.573732719,0.091756947,44.90305698,134.7091709,17.96122279,0.965189873,0.075985358,0.592111274,0.091756947,7.40027421
2014-08-07,0.086616732,23.76260417,0,248.4054139,0.681026291,0.594470046,0.090252735,45.49779945,136.4933984,18.19911978,0.964330922,0.075747879,0.591478179,0.090252735,7.403481963
2014-08-08,0.087271464,23.335,0,250.4239789,0.649350649,0.615207373,0.088748522,46.09254193,138.2776258,18.43701677,0.963471971,0.075510401,0.590845085,0.088748522,7.406689717
2014-08-09,0.098334715,21.5925,0,258.9560767,0.617675008,0.6359447,0.08724431,46.68728441,140.0618532,18.67491376,0.96261302,0.075272922,0.590211991,0.08724431,7.409897471
2014-08-10,0.093182233,21.2203125,0,260.8452334,0.585999366,0.656682028,0.085740098,47.28202688,141.8460806,18.91281075,0.961754069,0.075035444,0.589578896,0.085740098,7.413105224
2014-08-11,0.099304752,20.9296875,0,262.3374482,0.554323725,0.677419355,0.084235886,47.87676936,143.6303081,19.15070774,0.960895118,0.074797965,0.588945802,0.084235886,7.416312978
2014-08-12,0.11919713,20.33364583,0,265.4456884,0.538485904,0.649769585,0.082731674,47.28202688,141.8460806,18.91281075,0.960036166,0.074560487,0.588312708,0.082731674,7.452070008
2014-08-13,0.09838107,20.591875,0,264.0910842,0.522648084,0.622119816,0.081227461,46.68728441,140.0618532,18.67491376,0.959177215,0.074323008,0.587679613,0.081227461,7.487827037
2014-08-14,0.091817245,20.60333333,0,264.0312614,0.506810263,0.594470046,0.079723249,46.09254193,138.2776258,18.43701677,0.958318264,0.07408553,0.587046519,0.079723249,7.523584067
2014-08-15,0.090954401,21.21458333,0,260.8745044,0.490972442,0.566820276,0.078219037,45.49779945,136.4933984,18.19911978,0.957459313,0.073848051,0.586413425,0.078219037,7.559341097
2014-08-16,0.090278836,21.39114583,0,259.9750939,0.475134621,0.539170507,0.076714825,44.90305698,134.7091709,17.96122279,0.956600362,0.073610573,0.58578033,0.076714825,7.595098127
2014-08-17,0.090600513,21.91864583,0,257.3204285,0.459296801,0.511520737,0.075210612,44.3083145,132.9249435,17.7233258,0.95574141,0.073373094,0.585147236,0.075210612,7.630855156
