time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2014-07-16,0.013425068,25.6,0,3.579347482,2.926267281,0.049639004,101.0318782,303.0956346,40.41275128,2.45806962,0.048583444,0.387611991,0.049639004,15.61701182,240.0454958
2014-07-17,0.012246968,25.284,0,3.927779538,3.179723502,0.046028895,102.3700488,307.1101463,40.94801951,2.455922242,0.048440957,0.389939717,0.046028895,14.99579714,241.4482619
2014-07-18,0.012258068,24.968,0,4.276211593,3.433179724,0.042418785,103.7082193,311.124658,41.48328774,2.453774864,0.04829847,0.392267442,0.042418785,14.37458246,242.8652499
2014-07-19,0.012659516,24.652,0,4.624643649,3.686635945,0.038808676,105.0463899,315.1391697,42.01855597,2.451627486,0.048155983,0.394595168,0.038808676,13.75336778,244.2967046
2014-07-20,0.012648466,24.336,0,4.973075705,3.940092166,0.035198567,106.3845605,319.1536815,42.55382419,2.449480108,0.048013496,0.396922893,0.035198567,13.13215311,245.7428745
2014-07-21,0.012581443,24.02,0,5.321507761,4.193548387,0.031588457,107.7227311,323.1681932,43.08909242,2.447332731,0.047871008,0.399250618,0.031588457,12.51093843,247.2040128
2014-07-22,0.013115498,24.53,0,4.814697498,3.986175115,0.033393512,106.3845605,319.1536815,42.55382419,2.445185353,0.047728521,0.39616318,0.033393512,13.20579556,244.8532783
2014-07-23,0.012781023,25.04,0,4.307887235,3.778801843,0.035198567,105.0463899,315.1391697,42.01855597,2.443037975,0.047586034,0.393075741,0.035198567,13.90065269,242.5411282
2014-07-24,0.017246668,25.026,0,3.801076972,3.571428571,0.037003621,103.7082193,311.124658,41.48328774,2.440890597,0.047443547,0.389988303,0.037003621,14.59550983,242.6040932
2014-07-25,0.018000065,25.012,0,3.294266709,3.3640553,0.038808676,102.3700488,307.1101463,40.94801951,2.438743219,0.04730106,0.386900864,0.038808676,15.29036696,242.6670865
2014-07-26,0.013000366,24.998,0,2.787456446,3.156682028,0.040613731,101.0318782,303.0956346,40.41275128,2.436595841,0.047158573,0.383813425,0.040613731,15.98522409,242.7301081
2014-07-27,0.014306603,24.984,0,2.280646183,2.949308756,0.042418785,99.69370762,299.0811229,39.87748305,2.434448463,0.047016086,0.380725987,0.042418785,16.68008123,242.7931581
2014-07-28,0.014312001,24.97,0,1.77383592,2.741935484,0.04422384,98.35553705,295.0666112,39.34221482,2.432301085,0.046873599,0.377638548,0.04422384,17.37493836,242.8562364
2014-07-29,0.012252368,24.41,0,1.963889769,2.730414747,0.046028895,98.35553705,295.0666112,39.34221482,2.430153707,0.046731112,0.374551109,0.046028895,17.17707885,245.4028817
2014-07-30,0.012246968,23.85,0,2.153943617,2.718894009,0.047833949,98.35553705,295.0666112,39.34221482,2.428006329,0.046588624,0.371463671,0.047833949,16.97921934,247.9963504
2014-07-31,0.012246968,23.61666667,0,2.343997466,2.707373272,0.049639004,98.35553705,295.0666112,39.34221482,2.425858951,0.046446137,0.368376232,0.049639004,16.78135982,249.0911216
2014-08-01,0.018363823,23.38333333,0,2.534051315,2.695852535,0.051444059,98.35553705,295.0666112,39.34221482,2.423711573,0.04630365,0.365288793,0.051444059,16.58350031,250.1943769
2014-08-02,0.018410361,23.15,0,2.724105163,2.684331797,0.053249113,98.35553705,295.0666112,39.34221482,2.421564195,0.046161163,0.362201355,0.053249113,16.3856408,251.3062235
2014-08-03,0.012293468,23.43,0,2.914159012,2.67281106,0.055054168,98.35553705,295.0666112,39.34221482,2.419416817,0.046018676,0.359113916,0.055054168,16.18778128,249.973042
2014-08-04,0.012246968,23.71,0,3.10421286,2.661290323,0.056859223,98.35553705,295.0666112,39.34221482,2.417269439,0.045876189,0.356026477,0.056859223,15.98992177,248.652201
2014-08-05,0.012790245,23.965,0,2.977510295,2.764976959,0.055956696,99.69370762,299.0811229,39.87748305,2.415122061,0.045733702,0.355646621,0.055956696,15.9936113,247.4598731
2014-08-06,0.012858925,24.22,0,2.850807729,2.868663594,0.055054168,101.0318782,303.0956346,40.41275128,2.412974684,0.045591215,0.355266764,0.055054168,15.99730083,246.2774894
2014-08-07,0.012315668,23.89333333,0,2.724105163,2.97235023,0.054151641,102.3700488,307.1101463,40.94801951,2.410827306,0.045448728,0.354886908,0.054151641,16.00099036,247.7939613
2014-08-08,0.015303398,23.56666667,0,2.597402597,3.076036866,0.053249113,103.7082193,311.124658,41.48328774,2.408679928,0.045306241,0.354507051,0.053249113,16.00467989,249.3268156
2014-08-09,0.034392528,23.24,0,2.470700032,3.179723502,0.052346586,105.0463899,315.1391697,42.01855597,2.40653255,0.045163753,0.354127194,0.052346586,16.00836941,250.8763436
2014-08-10,0.031682728,22.55,0,2.343997466,3.283410138,0.051444059,106.3845605,319.1536815,42.55382419,2.404385172,0.045021266,0.353747338,0.051444059,16.01205894,254.205473
2014-08-11,0.021222925,22.36,0,2.2172949,3.387096774,0.050541531,107.7227311,323.1681932,43.08909242,2.402237794,0.044878779,0.353367481,0.050541531,16.01574847,255.1358655
2014-08-12,0.025555163,22.45,0,2.153943617,3.248847926,0.049639004,106.3845605,319.1536815,42.55382419,2.400090416,0.044736292,0.352987625,0.049639004,16.1980222,254.6944067
2014-08-13,0.017044878,22.54,0,2.090592334,3.110599078,0.048736477,105.0463899,315.1391697,42.01855597,2.397943038,0.044593805,0.352607768,0.048736477,16.38029593,254.254292
2014-08-14,0.012366011,22.672,0,2.027241052,2.97235023,0.047833949,103.7082193,311.124658,41.48328774,2.39579566,0.044451318,0.352227911,0.047833949,16.56256966,253.6112083
2014-08-15,0.012246968,22.804,0,1.963889769,2.834101382,0.046931422,102.3700488,307.1101463,40.94801951,2.393648282,0.044308831,0.351848055,0.046931422,16.74484339,252.9709816
2014-08-16,0.012246968,22.936,0,1.900538486,2.695852535,0.046028895,101.0318782,303.0956346,40.41275128,2.391500904,0.044166344,0.351468198,0.046028895,16.92711712,252.3335918
2014-08-17,0.012266068,23.068,0,1.837187203,2.557603687,0.045126367,99.69370762,299.0811229,39.87748305,2.389353526,0.044023857,0.351088342,0.045126367,17.10939085,251.6990185
2014-08-18,0.020788406,23.2,0,1.77383592,2.419354839,0.04422384,98.35553705,295.0666112,39.34221482,2.387206148,0.043881369,0.350708485,0.04422384,17.29166458,251.0672419
2014-08-19,0.021995108,22.8,0,1.963889769,2.453917051,0.045126367,98.35553705,295.0666112,39.34221482,2.38505877,0.043738882,0.348523574,0.045126367,17.04772211,252.9903407
2014-08-20,0.013647513,23.475,0,2.153943617,2.488479263,0.046028895,98.35553705,295.0666112,39.34221482,2.382911392,0.043596395,0.346338662,0.046028895,16.80377965,249.7599365
2014-08-21,0.014210808,24.15,0,2.343997466,2.523041475,0.046931422,98.35553705,295.0666112,39.34221482,2.380764014,0.043453908,0.344153751,0.046931422,16.55983719,246.6010829
2014-08-22,0.015418233,24.0225,0,2.534051315,2.557603687,0.047833949,98.35553705,295.0666112,39.34221482,2.378616637,0.043311421,0.34196884,0.047833949,16.31589473,247.1923937
2014-08-23,0.026897313,23.895,0,2.724105163,2.592165899,0.048736477,98.35553705,295.0666112,39.34221482,2.376469259,0.043168934,0.339783929,0.048736477,16.07195227,247.7861828
2014-08-24,0.027405528,23.7675,0,2.914159012,2.626728111,0.049639004,98.35553705,295.0666112,39.34221482,2.374321881,0.043026447,0.337599017,0.049639004,15.8280098,248.3824673
2014-08-25,0.014137325,23.64,0,3.10421286,2.661290323,0.050541531,98.35553705,295.0666112,39.34221482,2.372174503,0.04288396,0.335414106,0.050541531,15.58406734,248.9812645
2014-08-26,0.012246968,23.96333333,0,3.07957625,3.028673835,0.053349394,96.79433805,290.3830142,38.71773522,2.370027125,0.042741473,0.331323859,0.053349394,15.22199404,247.4676337
2014-08-27,0.012246968,24.28666667,0,3.05493964,3.396057348,0.056157257,95.23313905,285.6994172,38.09325562,2.367879747,0.042598986,0.327233612,0.056157257,14.85992073,245.9699922
2014-08-28,0.012246968,24.61,0,3.03030303,3.76344086,0.05896512,93.67194005,281.0158201,37.46877602,2.365732369,0.042456498,0.323143366,0.05896512,14.49784743,244.4880636
2014-08-29,0.012246968,24.93333333,0,3.00566642,4.130824373,0.061772983,92.11074105,276.3322231,36.84429642,2.363584991,0.042314011,0.319053119,0.061772983,14.13577413,243.0215762
2014-08-30,0.012729598,25.25666667,0,2.98102981,4.498207885,0.064580846,90.54954205,271.6486261,36.21981682,2.361437613,0.042171524,0.314962872,0.064580846,13.77370082,241.570263
2014-08-31,0.013153238,25.58,0,2.9563932,4.865591398,0.067388709,88.98834305,266.9650291,35.59533722,2.359290235,0.042029037,0.310872625,0.067388709,13.41162752,240.1338615
2014-09-01,0.012670608,25.90333333,0,2.93175659,5.23297491,0.070196571,87.42714405,262.2814321,34.97085762,2.357142857,0.04188655,0.306782378,0.070196571,13.04955421,238.7121138
2014-09-02,0.01645961,26.22666667,0,2.90711998,5.600358423,0.073004434,85.86594505,257.5978351,34.34637802,2.354995479,0.041744063,0.302692132,0.073004434,12.68748091,237.3047663
2014-09-03,0.01693374,26.55,0,2.88248337,5.967741935,0.075812297,84.30474604,252.9142381,33.72189842,2.352848101,0.041601576,0.298601885,0.075812297,12.32540761,235.9115699
2014-09-04,0.012813493,26.048,0,3.148558758,6.193548387,0.065703991,88.05162365,264.1548709,35.22064946,2.350700723,0.041459089,0.307427807,0.065703991,11.81419936,238.0806694
2014-09-05,0.012941546,25.546,0,3.414634146,6.419354839,0.055595685,91.79850125,275.3955037,36.7194005,2.348553345,0.041316602,0.316253729,0.055595685,11.30299112,240.2842119
2014-09-06,0.015445603,25.044,0,3.680709534,6.64516129,0.045487378,95.54537885,286.6361366,38.21815154,2.346405967,0.041174114,0.325079652,0.045487378,10.79178288,242.5231434
2014-09-07,0.014941638,24.542,0,3.946784922,6.870967742,0.035379072,99.29225645,297.8767694,39.71690258,2.34425859,0.041031627,0.333905574,0.035379072,10.28057464,244.7984357
2014-09-08,0.012657178,24.04,0,4.21286031,7.096774194,0.025270766,103.0391341,309.1174022,41.21565362,2.342111212,0.04088914,0.342731496,0.025270766,9.7693664,247.111087
2014-09-09,0.01255896,23.69285714,0,4.65631929,6.797235023,0.026173293,101.7009635,305.1028904,40.68038539,2.339963834,0.040746653,0.340546585,0.026173293,9.606120189,248.7327176
2014-09-10,0.012246968,23.34571429,0,5.099778271,6.497695853,0.02707582,100.3627929,301.0883787,40.14511716,2.337816456,0.040604166,0.338361674,0.02707582,9.442873978,250.37305
2014-09-11,0.013232713,22.99857143,0,5.543237251,6.198156682,0.027978348,99.02462234,297.073867,39.60984894,2.335669078,0.040461679,0.336176763,0.027978348,9.279627767,252.0324377
2014-09-12,0.014607588,22.65142857,0,5.986696231,5.898617512,0.028880875,97.68645177,293.0593553,39.07458071,2.3335217,0.040319192,0.333991851,0.028880875,9.116381556,253.7112407
2014-09-13,0.017549523,22.30428571,0,6.430155211,5.599078341,0.029783402,96.34828119,289.0448436,38.53931248,2.331374322,0.040176705,0.33180694,0.029783402,8.953135345,255.409826
2014-09-14,0.016259606,21.95714286,0,6.873614191,5.299539171,0.03068593,95.01011062,285.0303319,38.00404425,2.329226944,0.040034218,0.329622029,0.03068593,8.789889134,257.1285675
2014-09-15,0.012331968,21.61,0,7.317073171,5,0.031588457,93.67194005,281.0158201,37.46877602,2.327079566,0.039891731,0.327437117,0.031588457,8.626642923,258.8678462
2014-09-16,0.012246968,21.54857143,0,6.651884701,5.126728111,0.035198567,93.00285476,279.0085643,37.20114191,2.324932188,0.039749243,0.322544624,0.035198567,9.145776881,259.1777877
2014-09-17,0.012246968,21.48714286,0,5.986696231,5.253456221,0.038808676,92.33376948,277.0013084,36.93350779,2.32278481,0.039606756,0.317652131,0.038808676,9.664910839,259.4883865
2014-09-18,0.012246968,21.42571429,0,5.321507761,5.380184332,0.042418785,91.66468419,274.9940526,36.66587368,2.320637432,0.039464269,0.312759637,0.042418785,10.1840448,259.7996449
2014-09-19,0.013360681,21.36428571,0,4.65631929,5.506912442,0.046028895,90.99559891,272.9867967,36.39823956,2.318490054,0.039321782,0.307867144,0.046028895,10.70317876,260.111565
2014-09-20,0.013360681,21.30285714,0,3.99113082,5.633640553,0.049639004,90.32651362,270.9795409,36.13060545,2.316342676,0.039179295,0.302974651,0.049639004,11.22231271,260.4241491
2014-09-21,0.012668185,21.24142857,0,3.32594235,5.760368664,0.053249113,89.65742833,268.972285,35.86297133,2.314195298,0.039036808,0.298082157,0.053249113,11.74144667,260.7373994
2014-09-22,0.012668185,21.18,0,2.66075388,5.887096774,0.056859223,88.98834305,266.9650291,35.59533722,2.31204792,0.038894321,0.293189664,0.056859223,12.26058063,261.051318
2014-09-23,0.012246968,21,0,2.534051315,6.013824885,0.060469332,87.65017248,262.9505174,35.06006899,2.309900542,0.038751834,0.288297171,0.060469332,12.24122868,261.9750424
2014-09-24,0.012571328,20.82,0,2.407348749,6.140552995,0.064079442,86.3120019,258.9360057,34.52480076,2.307753165,0.038609347,0.283404677,0.064079442,12.22187674,262.9045808
2014-09-25,0.012605498,20.64,0,2.280646183,6.267281106,0.067689551,84.97383133,254.921494,33.98953253,2.305605787,0.038466859,0.278512184,0.067689551,12.20252479,263.8399901
2014-09-26,0.012315468,20.46,0,2.153943617,6.394009217,0.07129966,83.63566076,250.9069823,33.4542643,2.303458409,0.038324372,0.273619691,0.07129966,12.18317284,264.7813276
2014-09-27,0.012281268,20.28,0,2.027241052,6.520737327,0.07490977,82.29749019,246.8924706,32.91899607,2.301311031,0.038181885,0.268727197,0.07490977,12.1638209,265.7286511
2014-09-28,0.012247138,20.1,0,1.900538486,6.647465438,0.078519879,80.95931961,242.8779588,32.38372785,2.299163653,0.038039398,0.263834704,0.078519879,12.14446895,266.6820191
2014-09-29,0.012494488,19.92,0,1.77383592,6.774193548,0.082129989,79.62114904,238.8634471,31.84845962,2.297016275,0.037896911,0.258942211,0.082129989,12.12511701,267.6414905
2014-09-30,0.012494658,19.98,0,1.77383592,6.463133641,0.075812297,80.29023433,240.870703,32.11609373,2.294868897,0.037754424,0.263977518,0.075812297,12.41685051,267.3209849
2014-10-01,0.012247308,20.04,0,1.77383592,6.152073733,0.069494606,80.95931961,242.8779588,32.38372785,2.292721519,0.037611937,0.269012826,0.069494606,12.70858402,267.0011618
2014-10-02,0.012246968,20.1,0,1.77383592,5.841013825,0.063176914,81.6284049,244.8852147,32.65136196,2.290574141,0.03746945,0.274048133,0.063176914,13.00031752,266.6820191
2014-10-03,0.015675868,20.16,0,1.77383592,5.529953917,0.056859223,82.29749019,246.8924706,32.91899607,2.288426763,0.037326963,0.279083441,0.056859223,13.29205103,266.3635545
2014-10-04,0.015675868,20.22,0,1.77383592,5.218894009,0.050541531,82.96657547,248.8997264,33.18663019,2.286279385,0.037184476,0.284118748,0.050541531,13.58378454,266.0457659
2014-10-05,0.012246968,19.98818182,0,1.77383592,4.907834101,0.04422384,83.63566076,250.9069823,33.4542643,2.284132007,0.037041988,0.289154056,0.04422384,13.87551804,267.2773325
2014-10-06,0.013230673,19.75636364,0,1.77383592,4.596774194,0.037906149,84.30474604,252.9142381,33.72189842,2.281984629,0.036899501,0.294189363,0.037906149,14.16725155,268.5190838
2014-10-07,0.020485593,19.52454545,0,1.74919931,4.121863799,0.037204183,92.11074105,276.3322231,36.84429642,2.279837251,0.036757014,0.293608945,0.037204183,14.64747215,269.7711481
2014-10-08,0.020659418,19.29272727,0,1.7245627,3.646953405,0.036502217,99.91673605,299.7502082,39.96669442,2.277689873,0.036614527,0.293028527,0.036502217,15.12769276,271.0336554
2014-10-09,0.013404498,19.06090909,0,1.69992609,3.172043011,0.035800251,107.7227311,323.1681932,43.08909242,2.275542495,0.03647204,0.292448108,0.035800251,15.60791336,272.3067371
2014-10-10,0.015702643,18.82909091,0,1.67528948,2.697132616,0.035098286,115.5287261,346.5861782,46.21149042,2.273395118,0.036329553,0.29186769,0.035098286,16.08813396,273.5905264
2014-10-11,0.016588768,18.59727273,0,1.65065287,2.222222222,0.03439632,123.3347211,370.0041632,49.33388843,2.27124774,0.036187066,0.291287272,0.03439632,16.56835456,274.8851584
2014-10-12,0.018833193,18.36545455,0,1.62601626,1.747311828,0.033694354,131.1407161,393.4221482,52.45628643,2.269100362,0.036044579,0.290706854,0.033694354,17.04857517,276.1907697
2014-10-13,0.019482678,18.13363636,0,1.60137965,1.272401434,0.032992389,138.9467111,416.8401332,55.57868443,2.266952984,0.035902092,0.290126435,0.032992389,17.52879577,277.5074986
2014-10-14,0.017787608,17.90181818,0,1.57674304,0.797491039,0.032290423,146.7527061,440.2581182,58.70108243,2.264805606,0.035759604,0.289546017,0.032290423,18.00901637,278.8354854
2014-10-15,0.026907853,17.67,0,1.55210643,0.322580645,0.031588457,154.5587011,463.6761032,61.82348043,2.262658228,0.035617117,0.288965599,0.031588457,18.48923698,280.174872
2014-10-16,0.022927813,17.24,0,1.441241685,0.282258065,0.03316788,145.1915071,435.5745212,58.07660283,2.26051085,0.03547463,0.286103792,0.03316788,18.6210979,282.6899776
2014-10-17,0.012271968,16.81,0,1.33037694,0.241935484,0.034747303,135.8243131,407.4729392,54.32972523,2.258363472,0.035332143,0.283241985,0.034747303,18.75295882,285.2457368
2014-10-18,0.012246968,16.38,0,1.219512195,0.201612903,0.036326726,126.4571191,379.3713572,50.58284763,2.256216094,0.035189656,0.280380179,0.036326726,18.88481975,287.8431066
2014-10-19,0.012246968,15.95,0,1.10864745,0.161290323,0.037906149,117.0899251,351.2697752,46.83597002,2.254068716,0.035047169,0.277518372,0.037906149,19.01668067,290.4830671
2014-10-20,0.012246968,15.52,0,0.997782705,0.120967742,0.039485571,107.7227311,323.1681932,43.08909242,2.251921338,0.034904682,0.274656565,0.039485571,19.1485416,293.1666217
2014-10-21,0.012246968,15.09,0,0.88691796,0.080645161,0.041064994,98.35553705,295.0666112,39.34221482,2.24977396,0.034762195,0.271794758,0.041064994,19.28040252,295.8947983
2014-10-22,0.012246968,14.66,0,0.776053215,0.040322581,0.042644417,88.98834305,266.9650291,35.59533722,2.247626582,0.034619708,0.268932951,0.042644417,19.41226344,298.6686494
2014-10-23,0.012246968,14.23,0,0.66518847,0,0.04422384,79.62114904,238.8634471,31.84845962,2.245479204,0.034477221,0.266071145,0.04422384,19.54412437,301.4892531
2014-10-24,0.012246968,14.02111111,0,0.71446169,0.004480287,0.044574823,83.78434638,251.3530391,33.51373855,2.243331826,0.034334733,0.264437778,0.044574823,19.47104446,302.8766704
2014-10-25,0.012246968,13.81222222,0,0.76373491,0.008960573,0.044925806,87.94754371,263.8426311,35.17901749,2.241184448,0.034192246,0.262804411,0.044925806,19.39796455,304.2755098
2014-10-26,0.012246968,13.60333333,0,0.81300813,0.01344086,0.045276789,92.11074105,276.3322231,36.84429642,2.239037071,0.034049759,0.261171044,0.045276789,19.32488464,305.6859017
2014-10-27,0.012246968,13.39444444,0,0.86228135,0.017921147,0.045627771,96.27393838,288.8218152,38.50957535,2.236889693,0.033907272,0.259537677,0.045627771,19.25180474,307.107978
2014-10-28,0.012286068,13.18555556,0,0.91155457,0.022401434,0.045978754,100.4371357,301.3114072,40.17485429,2.234742315,0.033764785,0.257904311,0.045978754,19.17872483,308.5418719
2014-10-29,0.012286068,12.97666667,0,0.96082779,0.02688172,0.046329737,104.6003331,313.8009992,41.84013322,2.232594937,0.033622298,0.256270944,0.046329737,19.10564492,309.9877186
2014-10-30,0.012282168,12.76777778,0,1.01010101,0.031362007,0.04668072,108.7635304,326.2905912,43.50541216,2.230447559,0.033479811,0.254637577,0.04668072,19.03256501,311.4456545
2014-10-31,0.014209703,12.55888889,0,1.05937423,0.035842294,0.047031703,112.9267277,338.7801832,45.17069109,2.228300181,0.033337324,0.25300421,0.047031703,18.9594851,312.9158179
2014-11-01,0.017579103,12.35,0,1.10864745,0.040322581,0.047382686,117.0899251,351.2697752,46.83597002,2.226152803,0.033194837,0.251370843,0.047382686,18.8864052,314.3983484
2014-11-02,0.015651558,12.14111111,0,1.15792067,0.044802867,0.047733669,121.2531224,363.7593672,48.50124896,2.224005425,0.033052349,0.249737476,0.047733669,18.81332529,315.8933876
2014-11-03,0.012246968,11.93222222,0,1.20719389,0.049283154,0.048084651,125.4163197,376.2489592,50.16652789,2.221858047,0.032909862,0.24810411,0.048084651,18.74024538,317.4010785
2014-11-04,0.012246968,11.72333333,0,1.25646711,0.053763441,0.048435634,129.5795171,388.7385512,51.83180683,2.219710669,0.032767375,0.246470743,0.048435634,18.66716547,318.921566
2014-11-05,0.012246968,11.51444444,0,1.30574033,0.058243728,0.048786617,133.7427144,401.2281432,53.49708576,2.217563291,0.032624888,0.244837376,0.048786617,18.59408556,320.4549963
2014-11-06,0.013154853,11.30555556,0,1.35501355,0.062724014,0.0491376,137.9059117,413.7177352,55.1623647,2.215415913,0.032482401,0.243204009,0.0491376,18.52100565,322.0015179
2014-11-07,0.013154853,11.09666667,0,1.40428677,0.067204301,0.049488583,142.0691091,426.2073272,56.82764363,2.213268535,0.032339914,0.241570642,0.049488583,18.44792575,323.5612805
2014-11-08,0.012246968,10.88777778,0,1.45355999,0.071684588,0.049839566,146.2323064,438.6969192,58.49292256,2.211121157,0.032197427,0.239937276,0.049839566,18.37484584,325.134436
2014-11-09,0.012246968,10.67888889,0,1.50283321,0.076164875,0.050190549,150.3955037,451.1865112,60.1582015,2.208973779,0.03205494,0.238303909,0.050190549,18.30176593,326.7211378
2014-11-10,0.012246968,10.47,0,1.55210643,0.080645161,0.050541531,154.5587011,463.6761032,61.82348043,2.206826401,0.031912453,0.236670542,0.050541531,18.22868602,328.3215411
2014-11-11,0.012246968,10.29926667,0,1.55210643,0.077956989,0.050120352,153.707138,461.121414,61.4828552,2.204679024,0.031769966,0.235809338,0.050120352,18.21204779,329.6399011
2014-11-12,0.012246968,10.12853333,0,1.55210643,0.075268817,0.049699173,152.8555749,458.5667247,61.14222996,2.202531646,0.031627478,0.234948133,0.049699173,18.19540956,330.9676061
2014-11-13,0.012246968,9.9578,0,1.55210643,0.072580645,0.049277993,152.0040118,456.0120354,60.80160472,2.200384268,0.031484991,0.234086928,0.049277993,18.17877133,332.3047435
2014-11-14,0.012299468,9.787066667,0,1.55210643,0.069892473,0.048856814,151.1524487,453.4573462,60.46097949,2.19823689,0.031342504,0.233225724,0.048856814,18.1621331,333.6514019
2014-11-15,0.012299468,9.616333333,0,1.55210643,0.067204301,0.048435634,150.3008856,450.9026569,60.12035425,2.196089512,0.031200017,0.232364519,0.048435634,18.14549487,335.0076704
2014-11-16,0.012581698,9.4456,0,1.55210643,0.064516129,0.048014455,149.4493225,448.3479676,59.77972901,2.193942134,0.03105753,0.231503315,0.048014455,18.12885665,336.3736392
2014-11-17,0.020593118,9.274866667,0,1.55210643,0.061827957,0.047593275,148.5977594,445.7932783,59.43910378,2.191794756,0.030915043,0.23064211,0.047593275,18.11221842,337.7493992
2014-11-18,0.020258388,9.104133333,0,1.55210643,0.059139785,0.047172096,147.7461964,443.2385891,59.09847854,2.189647378,0.030772556,0.229780906,0.047172096,18.09558019,339.1350423
2014-11-19,0.012246968,8.9334,0,1.55210643,0.056451613,0.046750917,146.8946333,440.6838998,58.7578533,2.1875,0.030630069,0.228919701,0.046750917,18.07894196,340.5306612
2014-11-20,0.012246968,8.762666667,0,1.55210643,0.053763441,0.046329737,146.0430702,438.1292105,58.41722807,2.185352622,0.030487582,0.228058497,0.046329737,18.06230373,341.9363496
2014-11-21,0.012246968,8.591933333,0,1.55210643,0.051075269,0.045908558,145.1915071,435.5745212,58.07660283,2.183205244,0.030345094,0.227197292,0.045908558,18.0456655,343.352202
2014-11-22,0.012246968,8.4212,0,1.55210643,0.048387097,0.045487378,144.339944,433.019832,57.73597759,2.181057866,0.030202607,0.226336088,0.045487378,18.02902727,344.7783139
2014-11-23,0.018441683,8.250466667,0,1.55210643,0.045698925,0.045066199,143.4883809,430.4651427,57.39535236,2.178910488,0.03006012,0.225474883,0.045066199,18.01238904,346.2147817
2014-11-24,0.018567823,8.079733333,0,1.55210643,0.043010753,0.044645019,142.6368178,427.9104534,57.05472712,2.17676311,0.029917633,0.224613679,0.044645019,17.99575081,347.6617025
2014-11-25,0.012404558,7.909,0,1.55210643,0.040322581,0.04422384,141.7852547,425.3557641,56.71410188,2.174615732,0.029775146,0.223752474,0.04422384,17.97911258,349.1191748
2014-11-26,0.027322271,7.738266667,0,1.55210643,0.037634409,0.043802661,140.9336916,422.8010749,56.37347665,2.172468354,0.029632659,0.22289127,0.043802661,17.96247435,350.5872976
2014-11-27,0.027398516,7.567533333,0,1.55210643,0.034946237,0.043381481,140.0821285,420.2463856,56.03285141,2.170320976,0.029490172,0.222030065,0.043381481,17.94583612,352.0661712
2014-11-28,0.012354663,7.3968,0,1.55210643,0.032258065,0.042960302,139.2305654,417.6916963,55.69222618,2.168173599,0.029347685,0.221168861,0.042960302,17.92919789,353.5558966
2014-11-29,0.012246968,7.226066667,0,1.55210643,0.029569892,0.042539122,138.3790023,415.137007,55.35160094,2.166026221,0.029205198,0.220307656,0.042539122,17.91255966,355.0565759
2014-11-30,0.012246968,7.055333333,0,1.55210643,0.02688172,0.042117943,137.5274393,412.5823178,55.0109757,2.163878843,0.029062711,0.219446452,0.042117943,17.89592143,356.5683123
2014-12-01,0.012681828,6.8846,0,1.55210643,0.024193548,0.041696763,136.6758762,410.0276285,54.67035047,2.161731465,0.028920223,0.218585247,0.041696763,17.8792832,358.0912097
2014-12-02,0.018272915,6.713866667,0,1.55210643,0.021505376,0.041275584,135.8243131,407.4729392,54.32972523,2.159584087,0.028777736,0.217724043,0.041275584,17.86264497,359.6253734
2014-12-03,0.018002105,6.543133333,0,1.55210643,0.018817204,0.040854405,134.97275,404.9182499,53.98909999,2.157436709,0.028635249,0.216862838,0.040854405,17.84600675,361.1709092
2014-12-04,0.013330931,6.3724,0,1.55210643,0.016129032,0.040433225,134.1211869,402.3635607,53.64847476,2.155289331,0.028492762,0.216001634,0.040433225,17.82936852,362.7279245
2014-12-05,0.013616403,6.201666667,0,1.55210643,0.01344086,0.040012046,133.2696238,399.8088714,53.30784952,2.153141953,0.028350275,0.215140429,0.040012046,17.81273029,364.2965273
2014-12-06,0.013756271,6.030933333,0,1.55210643,0.010752688,0.039590866,132.4180607,397.2541821,52.96722428,2.150994575,0.028207788,0.214279225,0.039590866,17.79609206,365.8768268
2014-12-07,0.013306748,5.8602,0,1.55210643,0.008064516,0.039169687,131.5664976,394.6994928,52.62659905,2.148847197,0.028065301,0.21341802,0.039169687,17.77945383,367.4689333
2014-12-08,0.012621606,5.689466667,0,1.55210643,0.005376344,0.038748507,130.7149345,392.1448036,52.28597381,2.146699819,0.027922814,0.212556816,0.038748507,17.7628156,369.0729581
2014-12-09,0.012727006,5.518733333,0,1.55210643,0.002688172,0.038327328,129.8633714,389.5901143,51.94534857,2.144552441,0.027780327,0.211695611,0.038327328,17.74617737,370.6890136
2014-12-10,0.012352368,5.348,0,1.55210643,0,0.037906149,129.0118083,387.035425,51.60472334,2.142405063,0.027637839,0.210834406,0.037906149,17.72953914,372.3172132
2014-12-11,0.012246968,5.35871875,0,1.578866886,0.022246941,0.037797223,128.1602453,384.4807358,51.2640981,2.140257685,0.027495352,0.209660948,0.037797223,17.66120534,372.2146343
2014-12-12,0.012246968,5.3694375,0,1.605627342,0.044493882,0.037688297,127.3086822,381.9260465,50.92347286,2.138110307,0.027352865,0.20848749,0.037688297,17.59287154,372.1121037
2014-12-13,0.012246968,5.38015625,0,1.632387797,0.066740823,0.037579371,126.4571191,379.3713572,50.58284763,2.135962929,0.027210378,0.207314032,0.037579371,17.52453774,372.0096214
